"STATION","NAME","DATE","PRCP","SN53","SNOW","SX53","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USC00417079","PLAINVIEW, TX US","2013-09-01","0.00",,"0.0",,"98","71",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-02","0.00",,"0.0",,"98","72",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-03","0.00",,"0.0",,"92","65",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-04","0.00",,"0.0",,"94","65",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-05","0.00",,"0.0",,"95","66",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-06","0.00",,"0.0",,"94","68",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-07","0.00",,"0.0",,"95","69",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-08","0.00",,"0.0",,"95","69",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-09","0.00",,"0.0",,"92","65",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-10","0.00",,"0.0",,"88","65",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-11","0.00",,"0.0",,"86","64",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-12","0.00",,"0.0",,"85","66",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-13","0.00",,"0.0",,"86","66",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-14","0.37",,"0.0",,"86","64",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-15","0.00",,"0.0",,"87","65",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-16","0.00",,"0.0",,"89","63",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-17","0.35",,"0.0",,"87","64",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-18","0.01",,"0.0",,"83","64",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-19","0.00",,"0.0",,"87","65",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-20","0.00",,"0.0",,"80","63",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-21","0.00",,"0.0",,"71","52",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-22","0.00",,"0.0",,"81","52",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-23","0.00",,"0.0",,"84","56",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-24","0.00",,"0.0",,"86","56",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-25","0.00",,"0.0",,"84","57",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-26","0.00",,"0.0",,"90","58",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-27","0.00",,"0.0",,"96","63",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-28","0.32",,"0.0",,"88","53",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-29","0.00",,"0.0",,"72","47",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-09-30","0.00",,"0.0",,"81","50",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-01","0.00",,"0.0",,"89","52",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-02","0.00",,"0.0",,"95","55",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-03","0.00",,"0.0",,"93","58",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-04","0.00",,"0.0",,"93","59",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-05","0.00",,"0.0",,"91","43",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-06","0.00",,"0.0",,"66","39",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-07","0.00",,"0.0",,"78","48",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-08","0.00",,"0.0",,"83","47",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-09","0.00",,"0.0",,"83","48",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-10","0.00",,"0.0",,"84","51",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-11","0.00",,"0.0",,"84","51",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-12","0.00",,"0.0",,"79","45",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-13","0.07",,"0.0",,"76","47",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-14","1.57",,"0.0",,"63","56",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-15","0.00",,"0.0",,"81","45",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-16","0.00",,"0.0",,"60","44",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-17","0.00",,"0.0",,"56","39",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-18","0.00",,"0.0",,"71","39",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-19","0.00",,"0.0",,"60","32",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-20","0.00",,"0.0",,"65","33",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-21","0.00",,"0.0",,"79","44",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-22","0.00",,"0.0",,"64","42",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-23","0.00",,"0.0",,"75","42",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-24","0.00",,"0.0",,"78","45",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-25","0.00",,"0.0",,"66","38",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-26","0.00",,"0.0",,"64","38",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-27","0.00",,"0.0",,"71","37",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-28","0.00",,"0.0",,"72","48",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-29","0.00",,"0.0",,"77","50",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-30","0.00",,"0.0",,"79","62",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-10-31","0.00",,"0.0",,"77","46",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-01","0.00",,"0.0",,"68","42",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-02","0.00",,"0.0",,"66","36",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-03","0.00",,"0.0",,"65","35",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-04","0.00",,"0.0",,"68","40",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-05","0.00",,"0.0",,"63","42",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-06","0.20",,"0.0",,"71","32",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-07","0.00",,"0.0",,"57","33",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-08","0.00",,"0.0",,"63","33",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-09","0.00",,"0.0",,"63","39",,"    1",,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-10","0.00",,"0.0",,"66","37",,"    1",,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-11","0.01",,"0.0",,"57","43",,"    1",,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-12","0.00",,"0.0",,"75","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-13","0.00",,"0.0",,"45","27",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-14","0.00",,"0.0",,"58","31",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-15","0.00",,"0.0",,"66","33",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-16","0.00",,"0.0",,"75","38",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-17","0.00",,"0.0",,"76","46",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-18","0.00",,"0.0",,"74","39",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-19","0.00",,"0.0",,"58","37",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-20","0.00",,"0.0",,"71","40",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-21","0.00",,"0.0",,"71","43",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-22","0.00",,"0.0",,"71","21",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-23","0.00",,"0.0",,"27","21",,,,,"    1",,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-24","0.66",,"3.2",,"28","23",,"    1",,,"    1",,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-25","0.04",,"0.0",,"28","23",,,,,"    1",,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-26","0.01",,"0.0",,"35","21",,,,,"    1",,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-27","0.00",,"0.0",,"40","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-28","0.00",,"0.0",,"49","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-29","0.00",,"0.0",,"54","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-11-30","0.00",,"0.0",,"60","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-01","0.00",,"0.0",,"64","37",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-02","0.00",,"0.0",,"63","37",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-03","0.00",,"0.0",,"69","39",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-04","0.00",,"0.0",,"75","34",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-05","0.00",,"0.0",,"56","17",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-06","0.06",,"0.6",,"18","10",,,,,"    1",,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-07","0.00",,"0.0",,"24","7",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-08","0.01",,"0.0",,"23","8",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-09","0.00",,"0.0",,"53","18",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-10","0.00",,"0.0",,"24","13",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-11","0.00",,"0.0",,"48","14",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-12","0.00",,"0.0",,"40","21",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-13","0.00",,"0.0",,"43","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-14","0.00",,"0.0",,"61","28",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-15","0.00",,"0.0",,"48","24",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-16","0.00",,"0.0",,"57","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-17","0.00",,"0.0",,"68","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-18","0.00",,"0.0",,"67","34",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-19","0.00",,"0.0",,"69","35",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-20","0.00",,"0.0",,"71","26",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-21","0.05",,"0.0",,"36","27",,"    1",,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-22","0.03",,"0.0",,"42","22",,"    1",,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-23","0.00",,"0.0",,"39","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-24","0.00",,"0.0",,"42","20",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-25","0.00",,"0.0",,"60","27",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-26","0.00",,"0.0",,"47","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-27","0.00",,"0.0",,"53","26",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-28","0.00",,"0.0",,"53","22",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-29","0.00",,"0.0",,"53","20",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-30","0.00",,"0.0",,"30","15",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2013-12-31","0.00",,"0.0",,"53","20",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-01","0.00",,"0.0",,"57","25",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-02","0.00",,"0.0",,"65","19",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-03","0.00",,"0.0",,"48","19",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-04","0.00",,"0.0",,"60","26",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-05","0.00",,"0.0",,"58","16",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-06","0.00",,"0.0",,"32","9",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-07","0.00",,"0.0",,"30","8",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-08","0.00",,"0.0",,"50","15",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-09","0.00",,"0.0",,"48","17",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-10","0.00",,"0.0",,"55","17",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-11","0.00",,"0.0",,"59","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-12","0.00",,"0.0",,"61","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-13","0.00",,"0.0",,"74","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-14","0.00",,"0.0",,"56","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-15","0.00",,"0.0",,"53","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-16","0.00",,"0.0",,"55","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-17","0.00",,"0.0",,"55","26",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-18","0.00",,"0.0",,"53","25",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-19","0.00",,"0.0",,"62","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-20","0.00",,"0.0",,"68","34",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-21","0.00",,"0.0",,"64","24",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-22","0.00",,"0.0",,"62","24",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-23","0.00",,"0.0",,"48","19",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-24","0.00",,"0.0",,"21","8",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-25","0.00",,"0.0",,"48","11",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-26","0.00",,"0.0",,"65","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-27","0.00",,"0.0",,"65","19",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-28","0.00",,"0.0",,"27","6",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-29","0.00",,"0.0",,"31","6",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-30","0.00",,"0.0",,"49","15",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-01-31","0.00",,"0.0",,"72","34",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-01","0.00",,"0.0",,"60","26",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-02","0.11",,"1.2",,"43","18",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-03","0.00",,"0.0",,"29","18",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-04","0.02",,"0.4",,"32","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-05","0.00",,"0.0",,"38","7",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-06","0.01",,"0.4",,"13","3",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-07","0.00",,"0.0",,"18","3",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-08","0.00",,"0.0",,"46","13",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-09","0.00",,"0.0",,"64","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-10","0.00",,"0.0",,"45","18",,"    1",,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-11","0.00",,"0.0",,"23","17",,"    1",,,"    1",,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-12","0.00",,"0.0",,"32","17",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-13","0.00",,"0.0",,"55","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-14","0.00",,"0.0",,"68","35",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-15","0.00",,"0.0",,"58","33",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-16","0.00",,"0.0",,"85","36",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-17","0.00",,"0.0",,"80","47",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-18","0.00",,"0.0",,"65","38",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-19","0.00",,"0.0",,"79","38",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-20","0.00",,"0.0",,"73","38",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-21","0.00",,"0.0",,"52","27",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-22","0.00",,"0.0",,"74","28",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-23","0.00",,"0.0",,"73","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-24","0.00",,"0.0",,"63","27",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-25","0.00",,"0.0",,"71","27",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-26","0.00",,"0.0",,"42","17",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-27","0.00",,"0.0",,"44","17",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-02-28","0.00",,"0.0",,"66","26",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-01","0.00",,"0.0",,"75","37",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-02","0.00",,"0.0",,"83","11",,,,,"    1",,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-03","0.02",,"0.1",,"17","5",,,,,"    1",,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-04","0.00",,"0.0",,"40","8",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-05","0.00",,"0.0",,"69","26",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-06","0.01",,"0.0",,"46","26",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-07","0.00",,"0.0",,"69","32",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-08","0.02",,"0.0",,"80","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-09","0.00",,"0.0",,"49","28",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-10","0.00",,"0.0",,"65","33",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-11","0.00",,"0.0",,"79","33",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-12","0.00",,"0.0",,"78","30",,,,,,,,,,,,"    1",,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-13","0.00",,"0.0",,"54","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-14","0.00",,"0.0",,"64","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-15","0.00",,"0.0",,"71","39",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-16","0.06",,"0.0",,"66","35",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-17","0.00",,"0.0",,"51","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-18","0.00",,"0.0",,"76","31",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-19","0.00",,"0.0",,"68","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-20","0.00",,"0.0",,"59","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-21","0.00",,"0.0",,"78","33",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-22","0.00",,"0.0",,"75","38",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-23","0.00",,"0.0",,"57","23",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-24","0.00",,"0.0",,"54","30",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-25","0.00",,"0.0",,"66","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-26","0.18",,"0.0",,"58","29",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-27","0.03",,"0.0",,"71","41",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-28","0.00",,"0.0",,"73","43",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-29","0.00",,"0.0",,"71","36",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-30","0.00",,"0.0",,"70","37",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-03-31","0.00",,"0.0",,"81","53",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-04-01","0.00",,"0.0",,"79","37",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-04-02","0.00",,"0.0",,"80","39",,,,,,,,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","2014-04-03","0.00",,"0.0",,"85","50",,,,,,,,,,,,,,,,,,,,,
